text,label,step
allah umur emang gada tau padahal sejam lalu update story sekarang kecelakaan tabrakan lalu meninggal semoga husnul khotimah,0,test
fuso terguling oprit ditimbun tanah bercampur batu sekarang mulai longsor hujan kondisi licin sangat rawan terjadi kecelakaan,0,test
hati mohon bantu jaga keselamatan nina biasa nya yg jahat utk membunuh nina dgn cara kecelakaan jalan jg penculikan,0,test
mudik angka kecelakaan motor dipangkas hingga persen cari berita silahkan klik disini,0,test
ibu kesurupan bangkit teriak jangan bawa tumbalku usai kecelakaan diduga meninggal via user,1,test
kalo banyak nikah puskesmas kan bahaya lu dulu nikah habis berapa gw gratis puskesmas loh siapa sakit gw berdua kecelakaan sengaja memakai pengamanan,0,test
ci lu ngga kecelakaan kan,0,test
info awal kecelakaan beruntun melibatkan kendaraan tol gunungsari waru km pjr menuju lokasi odprt,1,test
kepala sekolah tk anaknya tewas kecelakaan,1,test
mengurangi angka kecelakaan balap moto gp pihak panitia membuat polisi tidur lintasan jomblo baper,0,test
truk trailer bermuatan ton kapas menabrak puskesmas mojosongo boyolali pagi tadi kecelakaan tersebut mengakibatkan seorang tewas lokasi kejadian begini detikdetik kecelakaan kecelakaan,1,test
wib toljlj ulujami bintaro km padat penanganan kecelakaan lajur kiri tengah serpong pd ranji ulujami lancar,1,test
truk muatan berat krn tol kecepatan tinggi pas ngerem gabisa mendadak kalo ngerem ngedadak kerasa oleng mana akhirnya ngantem semua yg depan udah mikir dump truck yg awal soalnya jauh posisi sm yg kecelakaan beruntun nah iya ternyataaa,0,test
dek dekk dek jemput aa depan depag kecelakaan teriak mama pagi hari anak nya ikut mencoba menenangkan diri gagal buruan dek kasian iya bentar ganti baju baju apa jemput nya pakai apa lanjutku yg semakin panik,0,test
tahukah kamu peregangan membantu pemanasan tubuh melakukan aktivitas fisik mengurangi resiko kecelakaan nyeri otot manfaatperegangan,0,test
wilayah jabodetabek orang menggunakan sepeda motor mudik djoko berharap mudik gratis menghindari kecelakaan diakibatkan kelelahan eidmubarak cniindonesia,0,test
aku ikut terharu teman ku mengalami kecelkaan ternyata begini rasanya kecelakaan,0,test
kecelakaan maut tol cipularang km emg angker,1,test
kegiatan sehari hari sat lantas polres langkat unit kecelakaan lalulintas melaksanakan pemeriksaan masyarakat mengalami kecelakaan memang sempurna berusaha memberikan terbaik,0,test
kronologi kecelakaan rombongan smk yp fatahillah cilegon tanjakan emen subang,1,test
kecelakaan maut bus tol cipali menewaskan orang penumpang kecelakaan diduga kelalaian salah satu sopir bus,1,test
user kecelakaanjapek karawang barat jalur atas km arah cikampekterlibat kendaraan penanganan petugas elshintaedisipagi,1,test
